1999-06-17,47.624918,48.000121,45.750039,46.375,56100800,1.55577
1999-06-16,46.375,48.062559,46.375,47.937399,56254800,1.608185
1999-06-15,45.18752,46.749918,45.125082,46.06252,32597600,1.545287
1999-06-14,46.499879,46.625039,45.125082,45.437559,39270000,1.524321
1999-06-11,48.125,48.499918,46.250121,46.437441,46261600,1.557865
1999-06-10,47.874961,48.249879,47.312441,48.125,79262400,1.614478
1999-06-09,47.437601,48.499918,47.437601,48.43748,88446400,1.624961
1999-06-08,48.749961,48.812399,47.56248,47.68736,78414000,1.599797
1999-06-07,48.125,49.00,47.500039,48.937559,104571600,1.641738
1999-06-04,47.624918,48.187441,47.25,48.125,92170400,1.614478
1999-06-03,46.875082,48.000121,46.81264,47.437601,122127600,1.591418
1999-06-02,44.500121,47.937399,44.000039,46.562601,130264400,1.562064
1999-06-01,44.999918,45.312399,44.374961,44.812601,115256400,1.503355
1999-05-28,43.31264,44.31252,43.125039,44.06248,50282400,1.478191
1999-05-27,43.18748,43.75,42.687399,43.499961,84190400,1.459319
1999-05-26,41.749961,44.374961,41.249879,44.06248,109387600,1.478191
1999-05-25,41.56264,42.43736,40.937399,41.499918,91627200,1.392223
1999-05-24,43.625121,44.31252,41.875121,41.937559,65231600,1.406905
1999-05-21,42.999879,44.31252,42.56252,43.937601,115796800,1.474001
1999-05-20,45.437559,45.750039,42.500082,42.500082,104428800,1.425776
1999-05-19,45.50,45.750039,43.499961,45.18752,74569600,1.515933
1999-05-18,44.812601,46.000082,44.374961,45.249961,104594000,1.518028
1999-05-17,43.75,44.687441,42.999879,44.374961,52690400,1.488674
1999-05-14,45.125082,45.81248,44.374961,44.374961,56658000,1.488674
1999-05-13,46.437441,46.81264,45.50,46.187399,73880800,1.549477
1999-05-12,44.875039,46.499879,44.124918,46.499879,98781200,1.55996
1999-05-11,44.875039,46.187399,43.562399,44.749879,114648800,1.501251
1999-05-10,46.749918,46.93752,44.625,45.249961,98249200,1.518028
1999-05-07,44.625,45.874918,42.750121,45.874918,108679200,1.538994
1999-05-06,46.562601,46.875082,44.000039,44.500121,108287200,1.492872
1999-05-05,46.312559,46.999961,44.625,46.999961,144824400,1.576736
1999-05-04,48.249879,48.625082,46.187399,46.499879,202809600,1.55996
1999-05-03,46.06252,49.999879,45.750039,49.56252,367609200,1.662704
1999-04-30,44.000039,47.125121,44.000039,46.000082,368082400,1.543193
1999-04-29,43.249918,44.374961,41.78132,42.999879,197327200,1.442543
1999-04-28,44.625,45.687601,43.625121,44.06248,238747600,1.478191
1999-04-27,42.999879,45.81248,42.999879,45.750039,526512000,1.534804
1999-04-26,39.499879,41.249879,39.250121,40.937399,231982800,1.373352
1999-04-23,36.249918,39.437441,36.249918,39.187399,261710400,1.314643
1999-04-22,35.062441,36.625121,35.062441,36.375082,185043600,1.220297
1999-04-21,34.000121,34.375039,33.500039,34.375039,87850000,1.1532
1999-04-20,33.874961,34.749961,33.500039,34.062559,130964400,1.142717
1999-04-19,35.687399,35.999879,33.500039,33.874961,230454000,1.136424
1999-04-16,35.875,36.062601,35.250039,35.43736,125554800,1.188839
1999-04-15,35.374918,36.18748,34.312601,35.750121,433619200,1.199331
1999-04-14,35.250039,37.06248,35.00,35.53116,170256800,1.191985
1999-04-13,36.31264,36.812441,34.499918,34.625082,103096000,1.161589
1999-04-12,35.00,36.874879,34.875121,36.249918,98954800,1.216098
1999-04-09,36.249918,37.250082,35.937441,36.75,67135600,1.232874
1999-04-08,36.874879,37.06248,35.999879,36.874879,74102000,1.237064
1999-04-07,38.06264,38.249961,36.375082,37.124918,102953200,1.245452
1999-04-06,36.812441,38.312399,36.812441,37.999918,157147200,1.274806
1999-04-05,35.999879,37.875039,35.999879,37.06248,115234000,1.243357
1999-04-01,36.062601,36.687559,35.750121,36.062601,65514400,1.209814
1999-03-31,36.375082,37.124918,35.875,35.937441,105588000,1.205615
1999-03-30,35.00,36.375082,35.00,35.875,138630800,1.20352
1999-03-29,33.500039,35.43736,33.437601,35.374918,142217600,1.186744
1999-03-26,33.750082,33.81252,32.999961,33.25,63459200,1.115458
1999-03-25,34.375039,34.875121,33.374879,33.81252,99990800,1.134329
1999-03-24,33.25,33.750082,32.499879,33.68736,100038400,1.13013
1999-03-23,34.43748,34.43748,32.749918,32.999961,103888400,1.10707
1999-03-22,34.000121,35.187601,32.93752,35.062441,148402800,1.176261
1999-03-19,35.937441,35.999879,32.875082,33.500039,134125600,1.123846
1999-03-18,34.375039,35.624961,34.249879,35.500082,56770000,1.190943
1999-03-17,35.937441,36.062601,33.937399,34.062559,91579600,1.142717
1999-03-16,35.00,35.56252,34.937559,35.500082,99957200,1.190943
1999-03-15,33.312441,35.00,33.25,34.062559,88040400,1.142717
1999-03-12,32.312559,33.500039,32.312559,33.187559,67849600,1.113363
1999-03-11,32.250121,33.874961,32.000082,32.187399,118414800,1.07981
1999-03-10,34.187441,34.187441,32.437441,32.562601,136570000,1.092397
1999-03-09,34.312601,34.375039,33.500039,34.125,79923200,1.144812
1999-03-08,33.25,34.68752,33.187559,34.375039,137667600,1.1532
1999-03-05,34.312601,34.312601,32.375,33.187559,117009200,1.113363
1999-03-04,34.499918,34.499918,32.375,33.437601,91817600,1.121751
1999-03-03,34.749961,35.124879,33.500039,34.187441,73337600,1.146907
1999-03-02,34.125,35.31248,33.750082,34.625082,170763600,1.161589
1999-03-01,34.812399,34.812399,33.624918,33.750082,121956800,1.132234
1999-02-26,36.499961,37.000039,34.499918,34.812399,166812800,1.167873
1999-02-25,37.31252,37.687441,36.499961,36.937601,66150000,1.239168
1999-02-24,38.81248,39.000082,37.374961,37.437399,53188800,1.255935
1999-02-23,38.562441,39.562601,37.93748,38.437559,80544800,1.289488
1999-02-22,37.374961,38.874918,37.250082,38.437559,74667600,1.289488
1999-02-19,36.249918,37.687441,36.18748,37.18736,90423200,1.247547
1999-02-18,37.562559,37.875039,35.56252,35.999879,125042400,1.20771
1999-02-17,38.125082,38.687601,36.937601,37.000039,74015200,1.241263
1999-02-16,38.874918,38.874918,37.875039,38.312399,75056800,1.285289
1999-02-12,39.124961,39.124961,37.000039,37.687441,107226000,1.264323
1999-02-11,38.750039,39.749918,38.562441,39.625039,141299200,1.329325
1999-02-10,36.874879,38.687601,35.999879,38.312399,140907200,1.285289
1999-02-09,37.93748,39.06252,37.06248,37.18736,175288400,1.247547
1999-02-08,36.687559,37.93748,36.249918,37.749879,117056800,1.266418
1999-02-05,38.249961,38.375121,35.500082,36.31264,194300400,1.218202
1999-02-04,40.187559,40.25,37.749879,37.875039,115945200,1.270617
1999-02-03,39.000082,40.56248,38.750039,40.187559,84686000,1.348196
1999-02-02,40.374879,40.750082,39.000082,39.187399,76790000,1.314643
1999-02-01,41.68752,41.937559,40.312441,40.937399,69728400,1.373352
1999-01-29,41.187441,41.56264,39.999961,41.187441,60678800,1.38174
1999-01-28,40.874961,41.249879,40.312441,40.874961,84070000,1.371257
1999-01-27,41.000121,41.375039,39.93752,40.125121,91238000,1.346102
1999-01-26,39.93752,40.874961,39.625039,40.500039,140011200,1.358679
1999-01-25,39.250121,39.562601,38.81248,39.375,96334000,1.320937
1999-01-22,37.687441,39.499879,37.06248,38.750039,86441600,1.299971
1999-01-21,40.437601,40.56248,37.500121,38.81248,150122000,1.302066
1999-01-20,41.062559,42.00,40.500039,40.56248,194530000,1.360774
1999-01-19,41.937559,42.31248,40.374879,40.874961,133722400,1.371257
1999-01-15,41.812399,42.124879,39.999961,41.312601,251501600,1.385939
1999-01-14,45.50,46.000082,41.062559,41.375039,430964800,1.388033
1999-01-13,42.875,47.312441,42.250039,46.499879,261954000,1.55996
1999-01-12,46.312559,46.625039,44.124918,46.124961,205184000,1.547382
1999-01-11,45.750039,46.06252,44.875039,45.874918,140243600,1.538994
1999-01-08,46.562601,46.875082,44.000039,44.999918,169708000,1.509639
1999-01-07,42.250039,45.06264,42.124879,44.999918,357254800,1.509639
1999-01-06,44.124918,44.124918,41.000121,41.749961,337142400,1.400611
1999-01-05,41.937559,43.937601,41.499918,43.31264,352528400,1.453035
1999-01-04,42.124879,42.250039,39.999961,41.249879,238221200,1.383835
